Julian Date [days],Satellite ECI X-Position [km],Satellite ECI Y-Position [km],Satellite ECI Z-Position [km],Ground Station ECI X-Position [km],Ground Station ECI Y-Position [km],Ground Station ECI Z-Position [km],SEZ-South Distance [km],SEZ-East Distance [km],SEZ-Zenith Distance [km],Slant Range [km],Azimuth [deg],Elevation [deg]
2460847.1987268520,2833.3269042969,-5100.2895507812,3537.3413085938,-4072.0461425781,669.7454223633,4847.2338867188,-5072.0449940517,4572.8424958677,-6004.7291590377,9093.5857167069,42.0371146052,-41.3247240107
2460847.1988425925,2803.8149414062,-5071.3437500000,3601.6557617188,-4072.5334472656,666.7758789062,4847.2338867188,-5085.2181379658,4551.6862622625,-5931.6406600817,9042.2150085640,41.8311453334,-40.9950790169
2460847.1989583331,2773.9511718750,-5041.7612304688,3665.5173339844,-4073.0185546875,663.8059692383,4847.2338867188,-5097.7802068614,4529.9069080552,-5858.6285062435,8990.6032949566,41.6244135970,-40.6652961651
2460847.1990740742,2743.7392578125,-5011.5463867188,3728.9174804688,-4073.5014648438,660.8356933594,4847.2338867188,-5109.7304004006,4507.5061765985,-5785.7032114474,8938.7537357175,41.4168592513,-40.3353807383
2460847.1991898147,2713.1833496094,-4980.7031250000,3791.8486328125,-4073.9824218750,657.8651123047,4847.2338867188,-5121.0688120425,4484.4876881822,-5712.8747665278,8886.6705633304,41.2084284345,-40.0053281404
2460847.1993055558,2682.2871093750,-4949.2348632812,3854.3027343750,-4074.4609375000,654.8941040039,4847.2338867188,-5131.7932837459,4460.8521050369,-5640.1518977772,8834.3543759638,40.9990604696,-39.6751431334
2460847.1994212964,2651.0541992188,-4917.1459960938,3916.2719726562,-4074.9375000000,651.9227905273,4847.2338867188,-5141.9041059769,4436.6029993764,-5567.5450823672,8781.8097367985,40.7886987817,-39.3448240136
2460847.1995370369,2619.4887695312,-4884.4399414062,3977.7487792969,-4075.4118652344,648.9511718750,4847.2338867188,-5151.4002899509,4411.7418478984,-5495.0633959177,8729.0384811249,40.5772798087,-39.0143722908
2460847.1996527780,2587.5949707031,-4851.1210937500,4038.7248535156,-4075.8840332031,645.9791259766,4847.2338867188,-5160.2816497383,4386.2713573550,-5422.7175522006,8676.0445351510,40.3647425548,-38.6837924398
2460847.1997685186,2555.3762207031,-4817.1943359375,4099.1928710938,-4076.3540039062,643.0067749023,4847.2338867188,-5168.5472956276,4360.1954557457,-5350.5163908827,8622.8308117781,40.1510369380,-38.3530788954
2460847.1998842591,2522.8371582031,-4782.6630859375,4159.1455078125,-4076.8217773438,640.0340576172,4847.2338867188,-5176.1971143574,4333.5155104552,-5278.4694082469,8569.3997771044,39.9360911816,-38.0222343075
2460847.2000000002,2489.9816894531,-4747.5317382812,4218.5751953125,-4077.2873535156,637.0610351562,4847.2338867188,-5183.2306356053,4306.2344268533,-5206.5861183580,8515.7544450725,39.7198443628,-37.6912589299
2460847.2001157408,2456.8139648438,-4711.8046875000,4277.4736328125,-4077.7507324219,634.0876464844,4847.2338867188,-5189.6473634445,4278.3554682587,-5134.8769728341,8461.8985337705,39.5022370030,-37.3601577443
2460847.2002314813,2423.3378906250,-4675.4873046875,4335.8344726562,-4078.2121582031,631.1139526367,4847.2338867188,-5195.4479687551,4249.8814967666,-5063.3508521368,8407.8352852821,39.2831995929,-37.0289253096
2460847.2003472224,2389.5581054688,-4638.5830078125,4393.6499023438,-4078.6711425781,628.1398925781,4847.2338867188,-5200.6321695469,4220.8153903924,-4992.0177493318,8353.5680240447,39.0626667281,-36.6975656771
2460847.2004629630,2355.4785156250,-4601.0971679688,4450.9125976562,-4079.1281738281,625.1655273438,4847.2338867188,-5205.1990276577,4191.1611672970,-4920.8864631130,8299.0994951643,38.8405828780,-36.3660761034
2460847.2005787035,2321.1035156250,-4563.0341796875,4507.6157226562,-4079.5830078125,622.1907958984,4847.2338867188,-5209.1499246116,4160.9210319835,-4849.9671143789,8244.4337453848,38.6168666753,-36.0344589871
2460847.2006944446,2286.4375000000,-4524.3989257812,4563.7514648438,-4080.0356445312,619.2157592773,4847.2338867188,-5212.4838746829,4130.0985406523,-4779.2691010713,8189.5735688608,38.3914571066,-35.7027174249
2460847.2008101852,2251.4846191406,-4485.1962890625,4619.3134765625,-4080.4860839844,616.2404174805,4847.2338867188,-5215.2015944452,4098.6970550866,-4708.8013422932,8134.5224384263,38.1642813028,-35.3708474333
2460847.2009259257,2216.2495117188,-4445.4316406250,4674.2949218750,-4080.9343261719,613.2647094727,4847.2338867188,-5217.3035596726,4066.7209817622,-4638.5731929822,8079.2844512327,37.9352733400,-35.0388461967
2460847.2010416668,2180.7365722656,-4405.1088867188,4728.6879882812,-4081.3806152344,610.2886962891,4847.2338867188,-5218.7900670273,4034.1721845903,-4568.5951355502,8023.8629407037,37.7043493683,-34.7067250926
2460847.2011574074,2144.9499511719,-4364.2338867188,4782.4868164062,-4081.8244628906,607.3123168945,4847.2338867188,-5219.6611819418,4001.0557420602,-4498.8748989821,7968.2611190920,37.4714470690,-34.3744727817
2460847.2012731479,2108.8945312500,-4322.8120117188,4835.6840820312,-4082.2661132812,604.3356323242,4847.2338867188,-5219.9176101991,3967.3745172296,-4429.4226721971,7912.4828989517,37.2364838353,-34.0420963956
2460847.2013888890,2072.5744628906,-4280.8476562500,4888.2734375000,-4082.7058105469,601.3586425781,4847.2338867188,-5219.5600523028,3933.1325001286,-4360.2473607080,7856.5320243556,36.9993830508,-33.7095933887
2460847.2015046296,2035.9947509766,-4238.3466796875,4940.2480468750,-4083.1433105469,598.3813476562,4847.2338867188,-5218.5893333217,3898.3340497431,-4291.3586148389,7800.4129220444,36.7600682117,-33.3769650821
2460847.2016203701,1999.1596679688,-4195.3144531250,4991.6010742188,-4083.5786132812,595.4036865234,4847.2338867188,-5217.0053957294,3862.9827779548,-4222.7653385349,7744.1286369853,36.5184602948,-33.0442136605
2460847.2017361112,1962.0739746094,-4151.7558593750,5042.3266601562,-4084.0117187500,592.4257812500,4847.2338867188,-5214.8099110948,3827.0821007895,-4154.4766190328,7687.6833827315,36.2744676797,-32.7113379288
2460847.2018518518,1924.7423095703,-4107.6767578125,5092.4184570312,-4084.4426269531,589.4475097656,4847.2338867188,-5212.0032526715,3790.6365704330,-4086.5010851018,7631.0808299676,36.0280114986,-32.3783359606
2460847.2019675928,1887.1693115234,-4063.0830078125,5141.8701171875,-4084.8713378906,586.4689331055,4847.2338867188,-5208.5865395812,3753.6511771511,-4018.8479962651,7574.3257202947,35.7790100088,-32.0452070543
2460847.2020833334,1849.3596191406,-4017.9794921875,5190.6748046875,-4085.2978515625,583.4899902344,4847.2338867188,-5204.5604397467,3716.1294017368,-3951.5268699538,7517.4218789022,35.5273706717,-31.7119580224
2460847.2021990740,1811.3182373047,-3972.3725585938,5238.8271484375,-4085.7221679688,580.5108032227,4847.2338867188,-5199.9269546436,3678.0752155328,-3884.5464329243,7460.3738923925,35.2729950406,-31.3785858603
2460847.2023148150,1773.0496826172,-3926.2675781250,5286.3212890625,-4086.1445312500,577.5313110352,4847.2338867188,-5194.6867581791,3639.4937805694,-3817.9149287268,7403.1857937917,35.0157978117,-31.0450866347
2460847.2024305556,1734.5589599609,-3879.6701660156,5333.1503906250,-4086.5644531250,574.5515136719,4847.2338867188,-5188.8405407138,3600.3891145390,-3751.6418937674,7345.8617487751,34.7556825937,-30.7114682807
2460847.2025462962,1695.8507080078,-3832.5866699219,5379.3090820312,-4086.9824218750,571.5713500977,4847.2338867188,-5182.3900074753,3560.7662769919,-3685.7358042761,7288.4066220173,34.4925527322,-30.3777268509
2460847.2026620372,1656.9299316406,-3785.0227050781,5424.7915039062,-4087.3981933594,568.5909423828,4847.2338867188,-5175.3368034486,3520.6293105885,-3620.2057250086,7230.8250748507,34.2263014864,-30.0438656539
2460847.2027777778,1617.8015136719,-3736.9843750000,5469.5922851562,-4087.8117675781,565.6102294922,4847.2338867188,-5167.6822666671,3479.9833228671,-3555.0598216721,7173.1216546442,33.9568287402,-29.7098812975
2460847.2028935184,1578.4702148438,-3688.4775390625,5513.7055664062,-4088.2229003906,562.6292114258,4847.2338867188,-5159.4277025119,3438.8329434356,-3490.3068718314,7115.3009978397,33.6840278904,-29.3757765590
2460847.2030092594,1538.9411621094,-3639.5083007812,5557.1254882812,-4088.6320800781,559.6478271484,4847.2338867188,-5150.5744058932,3397.1828192524,-3425.9556441966,7057.3677737573,33.4077892814,-29.0415550556
2460847.2031250000,1499.2192382812,-3590.0830078125,5599.8471679688,-4089.0393066406,556.6661987305,4847.2338867188,-5141.1251035266,3355.0379130230,-3362.0148393626,6999.3278611612,33.1279950312,-28.7072154620
2460847.2032407406,1459.3094482422,-3540.2077636719,5641.8647460938,-4089.4440917969,553.6843261719,4847.2338867188,-5131.0800595408,3312.4040741264,-3298.4923543446,6941.1854275315,32.8445433801,-28.3727578102
2460847.2033564816,1419.2166748047,-3489.8886718750,5683.1733398438,-4089.8466796875,550.7020874023,4847.2338867188,-5120.4422232833,3269.2853226522,-3235.3970780089,6882.9462685161,32.5573009572,-28.0381852519
2460847.2034722222,1378.9460449219,-3439.1325683594,5723.7675781250,-4090.2473144531,547.7196044922,4847.2338867188,-5109.2129117524,3225.6873587050,-3172.7371582741,6824.6154902105,32.2661521620,-27.7034983395
2460847.2035879628,1338.5026855469,-3387.9450683594,5763.6425781250,-4090.6455078125,544.7367553711,4847.2338867188,-5097.3943871424,3181.6150973011,-3110.5209029056,6766.1986708090,31.9709665088,-27.3686982981
2460847.2037037038,1297.8916015625,-3336.3332519531,5802.7934570312,-4091.0417480469,541.7536621094,4847.2338867188,-5084.9885799947,3137.0740202907,-3048.7563392024,6707.7013561492,31.6716156994,-27.0337851515
2460847.2038194444,1257.1177978516,-3284.3032226562,5841.2148437500,-4091.4355468750,538.7703247070,4847.2338867188,-5071.9967201290,3092.0693975760,-2987.4515413589,6649.1285594725,31.3679690598,-26.6987630197
2460847.2039351850,1216.1865234375,-3231.8615722656,5878.9018554688,-4091.8273925781,535.7866210938,4847.2338867188,-5058.4218220520,3046.6065558116,-2926.6154533444,6590.4871479642,31.0598830122,-26.3636378203
2460847.2040509260,1175.1027832031,-3179.0151367188,5915.8505859375,-4092.2170410156,532.8026733398,4847.2338867188,-5044.2664339324,3000.6912744705,-2866.2553458209,6531.7831936331,30.7472155868,-26.0284043368
2460847.2041666666,1133.8719482422,-3125.7702636719,5952.0556640625,-4092.6044921875,529.8184814453,4847.2338867188,-5029.5321172154,2954.3288164508,-2806.3795734268,6473.0223531176,30.4298207433,-25.6930711545
2460847.2042824072,1092.4989013672,-3072.1337890625,5987.5131835938,-4092.9897460938,526.8339843750,4847.2338867188,-5014.2213704698,2907.5247550648,-2746.9953648792,6414.2107611193,30.1075454073,-25.3576353716
2460847.2043981482,1050.9890136719,-3018.1123046875,6022.2177734375,-4093.3728027344,523.8491210938,4847.2338867188,-4998.3361275310,2860.2848610712,-2688.1113897335,6355.3549368914,29.7802358989,-25.0221083046
2460847.2045138888,1009.3474731445,-2963.7126464844,6056.1660156250,-4093.7536621094,520.8640747070,4847.2338867188,-4981.8795895678,2812.6148755335,-2629.7348313995,6296.4618609581,29.4477267400,-24.6864864371
2460847.2046296299,967.5794677734,-2908.9416503906,6089.3535156250,-4094.1325683594,517.8787231445,4847.2338867188,-4964.8542883273,2764.5206239635,-2571.8735861231,6237.5384670268,29.1098510303,-24.3507753513
2460847.2047453704,925.6902465820,-2853.8061523438,6121.7758789062,-4094.5090332031,514.8931274414,4847.2338867188,-4947.2623976051,2716.0079474850,-2514.5352474434,6178.5914181304,28.7664380519,-24.0149806548
2460847.2048611110,883.6850585938,-2798.3132324219,6153.4287109375,-4094.8833007812,511.9071960449,4847.2338867188,-4929.1064520925,2667.0829349999,-2457.7277140962,6119.6280372964,28.4173115830,-23.6791103204
2460847.2049768521,841.5691528320,-2742.4697265625,6184.3085937500,-4095.2556152344,508.9210205078,4847.2338867188,-4910.3895577086,2617.7512095454,-2401.4580889420,6060.6557365086,28.0622822906,-23.3431659640
2460847.2050925926,799.3478393555,-2686.2827148438,6214.4116210938,-4095.6257324219,505.9346008301,4847.2338867188,-4891.1146014331,2568.0193356304,-2345.7339291632,6001.6825156743,27.7011640418,-23.0071536032
2460847.2052083332,757.0263671875,-2629.7590332031,6243.7338867188,-4095.9934082031,502.9478759766,4847.2338867188,-4871.2836064847,2517.8930938369,-2290.5620614905,5942.7152181757,27.3337611481,-22.6710786480
2460847.2053240743,714.6101074219,-2572.9060058594,6272.2714843750,-4096.3588867188,499.9609069824,4847.2338867188,-4850.9001089793,2467.3785283949,-2235.9505920575,5883.7627178364,26.9598660816,-22.3349539770
2460847.2054398148,672.1043090820,-2515.7304687500,6300.0214843750,-4096.7226562500,496.9736633301,4847.2338867188,-4829.9679085360,2416.4817188561,-2181.9065708909,5824.8339185894,26.5792632706,-21.9987839991
2460847.2055555554,629.5142822266,-2458.2399902344,6326.9799804688,-4097.0839843750,493.9861450195,4847.2338867188,-4808.4883374017,2365.2095879248,-2128.4362403916,5765.9359444198,26.1917495044,-21.6625741569
2460847.2056712965,586.8454589844,-2400.4416503906,6353.1435546875,-4097.4428710938,490.9983825684,4847.2338867188,-4786.4652047727,2313.5682379203,-2075.5472981563,5707.0783887114,25.7970944121,-21.3263381943
2460847.2057870370,544.1031494141,-2342.3422851562,6378.5087890625,-4097.7998046875,488.0103454590,4847.2338867188,-4763.9019295026,2261.5635642385,-2023.2471116833,5648.2705515888,25.3950594485,-20.9900905984
2460847.2059027776,501.2926635742,-2283.9499511719,6403.0732421875,-4098.1547851562,485.0220642090,4847.2338867188,-4740.8019009386,2209.2028539024,-1971.5417445760,5589.5220515031,24.9854116081,-20.6538335367
2460847.2060185187,458.4193725586,-2225.2712402344,6426.8330078125,-4098.5073242188,482.0335083008,4847.2338867188,-4717.1677863026,2156.4918993864,-1920.4385681758,5530.8420272493,24.5678980922,-20.3175883714
2460847.2061342592,415.4887084961,-2166.3137207031,6449.7856445312,-4098.8579101562,479.0446777344,4847.2338867188,-4693.0032868738,2103.4374391378,-1869.9439098759,5472.2407784250,24.1422617938,-19.9813639009
2460847.2062499998,372.5059814453,-2107.0852050781,6471.9282226562,-4099.2060546875,476.0556335449,4847.2338867188,-4668.3114098774,2050.0465724356,-1820.0641496041,5413.7284635841,23.7082435040,-19.6451734424
2460847.2063657409,329.4766235352,-2047.5924072266,6493.2578125000,-4099.5522460938,473.0663146973,4847.2338867188,-4643.0961514269,1996.3250350907,-1770.8065035555,5355.3161615501,23.2655561853,-19.3090399119
2460847.2064814814,286.4059753418,-1987.8433837891,6513.7719726562,-4099.8959960938,470.0767517090,4847.2338867188,-4617.3604906429,1942.2804633443,-1722.1766884199,5297.0146162698,22.8139272878,-18.9729745170
2460847.2065972220,243.2994842529,-1927.8452148438,6533.4677734375,-4100.2377929688,467.0869445801,4847.2338867188,-4591.1084157270,1887.9188748935,-1674.1819137017,5238.8356763029,22.3530529625,-18.6370053709
2460847.2067129631,200.1625213623,-1867.6057128906,6552.3427734375,-4100.5771484375,464.0968627930,4847.2338867188,-4564.3432106465,1833.2476860532,-1626.8281538885,5180.7910462862,21.8826369483,-18.3011514397
2460847.2068287036,157.0005035400,-1807.1323242188,6570.3950195312,-4100.9145507812,461.1065673828,4847.2338867188,-4537.0687577722,1778.2732657040,-1580.1212500454,5122.8929214961,21.4023586489,-17.9654327438
2460847.2069444442,113.8188247681,-1746.4324951172,6587.6220703125,-4101.2495117188,458.1159973145,4847.2338867188,-4509.2886801304,1723.0030121738,-1534.0674633902,5065.1541697114,20.9118989040,-17.6298765058
2460847.2070601853,70.6228942871,-1685.5140380859,6604.0214843750,-4101.5825195312,455.1251831055,4847.2338867188,-4481.0068731186,1667.4433177177,-1488.6732854751,5007.5880387293,20.4109152467,-17.2945165088
2460847.2071759258,27.4181270599,-1624.3843994141,6619.5913085938,-4101.9135742188,452.1341552734,4847.2338867188,-4452.2268850794,1611.6016335880,-1443.9442748895,4950.2079886196,19.8990670026,-16.9593800801
2460847.2072916669,-15.7900657654,-1563.0513916016,6634.3300781250,-4102.2421875000,449.1428833008,4847.2338867188,-4422.9532487567,1555.4848882956,-1399.8861832248,4893.0287148541,19.3759920362,-16.6244980471
2460847.2074074075,-58.9962768555,-1501.5225830078,6648.2358398438,-4102.5683593750,446.1513671875,4847.2338867188,-4393.1892440055,1499.0999902593,-1356.5043420202,4836.0641584206,18.8413212087,-16.2899046765
2460847.2075231480,-102.1950912476,-1439.8056640625,6661.3061523438,-4102.8925781250,443.1596069336,4847.2338867188,-4362.9391467251,1442.4542043248,-1313.8055646046,4779.3302031965,18.2946733391,-15.9556520672
2460847.2076388891,-145.3811035156,-1377.9085693359,6673.5400390625,-4103.2148437500,440.1676025391,4847.2338867188,-4332.2072164729,1385.5547037826,-1271.7947320744,4722.8426867900,17.7356541278,-15.6217755062
2460847.2077546297,-188.5489044189,-1315.8388671875,6684.9360351562,-4103.5346679688,437.1753845215,4847.2338867188,-4300.9974009738,1328.4087647459,-1230.4771012913,4666.6178744610,17.1638593823,-15.2883203723
2460847.2078703702,-231.6930694580,-1253.6042480469,6695.4921875000,-4103.8525390625,434.1829223633,4847.2338867188,-4269.3136482914,1271.0233023467,-1189.8585688746,4610.6726924084,16.5788679720,-14.9553454472
2460847.2079861113,-274.8082275391,-1191.2127685547,6705.2075195312,-4104.1679687500,431.1902160645,4847.2338867188,-4237.1604051222,1213.4061256454,-1149.9441741773,4555.0251731701,15.9802553238,-14.6229029468
2460847.2081018519,-317.8889770508,-1128.6721191406,6714.0805664062,-4104.4814453125,428.1972961426,4847.2338867188,-4204.5417359007,1155.5642987861,-1110.7392727584,4499.6935217421,15.3675766799,-14.2910570172
2460847.2082175924,-360.9298706055,-1065.9899902344,6722.1103515625,-4104.7924804688,425.2041625977,4847.2338867188,-4171.4618204955,1097.5050862446,-1072.2486783244,4444.6966558307,14.7403767685,-13.9598713067
2460847.2083333335,-403.9255981445,-1003.1744384766,6729.2958984375,-4105.1015625000,422.2107849121,4847.2338867188,-4137.9256032243,1039.2361554550,-1034.4778510489,4390.0551829031,14.0981906498,-13.6294220501
